Heart Rate (bpm),Acceleration_X (m/s^2),Acceleration_Y (m/s^2),Acceleration_Z (m/s^2),Water Pressure (bar),Label
133,-0.00262087,0.002979995,-0.00033393,3.79483364,1
100,-0.007524356,0.025524948,-0.00527987,1.00352011,0
110,0.020625085,0.013109312,-0.02189605,1.118871897,0
110,0.030231641,0.018118326,-0.009396587,1.223519577,0
53,0.001955075,0.002091799,0.00292871,2.460631328,1
53,0.002551101,-0.001677179,-0.004938394,3.884319156,1
92,0.010965315,0.022486825,-0.00051747,1.321540713,0
38,-0.003047876,0.001491093,-0.000280737,2.931323054,1
79,-0.001609804,0.045452018,-0.008896048,0.997416234,0
52,0.002607655,0.003523384,0.010083364,1.848140378,1
97,0.009037238,0.048626173,-0.011893386,1.093110268,0
87,0.029544915,0.038393476,-0.010843798,1.514341963,0
88,0.017501729,0.036823254,-0.005714655,1.195076516,0
98,0.026005957,0.00035187,-0.010752787,1.338240561,0
86,0.023785735,0.020195354,-0.007046505,1.493438834,0
88,0.016724515,0.047492676,-0.003496243,1.085849007,0
103,0.009526099,0.054993078,-0.020580563,1.129119466,0
51,0.001058098,0.000133925,0.003673373,2.514072753,1
92,0.008610226,0.020122748,-0.008685788,1.343224963,0
98,0.013565259,0.022665689,-0.007104867,1.280618811,0
101,0.016875921,0.052961751,-0.008625353,1.253880228,0
107,0.022983906,0.037675504,-0.015947255,1.446653052,0
48,0.004143027,-0.010104073,0.002368337,2.82993999,1
107,0.016465294,0.006274374,-0.015657152,1.392548773,0
89,0.023856845,0.029999903,-0.006446704,1.546839068,0
48,-0.002680889,-0.00082857,0.00547325,3.383670431,1
80,0.017405971,0.010502775,-0.011460057,0.86086091,0
100,0.007839586,0.041657228,-0.005855723,1.29810014,0
145,-0.005931249,0.009763675,0.007316958,2.772840561,1
130,-0.002205418,-0.004281196,-0.006993758,2.835940418,1
91,0.022209883,0.042234597,-0.007683027,1.266408488,0
108,0.026604806,0.018548391,-0.015989474,1.080926329,0
147,0.005432434,-0.005224964,-0.007044019,3.272306987,1
105,0.034591736,0.012429672,-0.007584765,0.996917549,0
90,0.022893535,0.047486394,-0.00968313,1.230624783,0
112,0.01461103,0.000653137,-0.006888477,1.4356563,0
114,0.027625495,0.032488716,-0.011087097,1.677821845,0
135,0.003379317,0.002306624,0.003173555,3.339064123,1
147,-0.00118418,0.00152133,0.006371804,2.485640517,1
136,0.00356397,0.006954096,0.002539424,2.929108113,1
99,0.017949927,0.033288886,-0.014452371,1.110093372,0
52,0.007836298,0.006486363,-0.001920016,2.314902185,1
109,0.017581316,0.00135763,-0.001473946,1.095411912,0
54,7.27699E-06,0.000365442,0.001685057,3.25522641,1
86,0.00909964,0.033830436,-0.012160521,1.36984696,0
104,0.030064778,0.013671567,-0.020775411,1.154371595,0
92,0.004934021,0.045463977,-0.013204215,1.367077718,0
143,-0.004661758,0.006345771,-0.004955594,2.826702607,1
48,-0.007755155,8.13505E-05,-0.008688446,3.173450694,1
47,0.000169215,0.002149929,0.007342525,3.197891006,1
86,0.010074147,0.027999401,-0.012265065,1.031879032,0
45,0.002554071,-0.014106922,0.006708722,3.14579621,1
45,0.000862092,0.004486855,0.002653852,2.592428713,1
149,0.010662958,-0.006635243,0.002772691,2.032787134,1
88,0.027450808,0.031886192,-0.021842584,1.180188562,0
90,0.012523377,0.002169574,-0.020564917,1.54709606,0
95,0.032731031,0.047553146,-0.012645332,1.149808519,0
139,-0.005619952,-0.001470376,0.010059214,3.119907796,1
86,0.024148644,0.003922585,-0.008947682,1.402896757,0
84,0.004225932,0.048653319,-0.012308337,1.183472359,0
87,0.026860406,0.048245273,-0.012717993,1.191095854,0
89,0.013637476,0.073401059,-0.016762855,1.323591582,0
98,0.020178587,0.025661049,-0.009571886,1.346584429,0
48,0.005034901,-0.011517142,-0.009046459,4.144783856,1
79,0.018402098,0.032215723,-0.009403075,1.419995865,0
149,-0.007090108,-0.005426164,-0.000710345,3.147690402,1
49,0.007221033,-0.001778979,0.003935516,3.314617535,1
99,0.012058246,0.025054804,-0.018618938,1.494000969,0
103,0.018467009,0.029229639,-0.006437454,1.212892355,0
85,0.024400598,0.007776698,-0.004413367,0.986408351,0
108,0.022166567,0.046925449,-0.009141298,0.99436627,0
77,0.026956424,0.032623756,-1.14839E-05,1.296049787,0
85,0.006499246,0.01952189,-0.009719193,1.441657028,0
93,0.036747561,0.006105234,-0.010754955,1.004731502,0
42,0.000488558,-0.003401653,-0.000495814,2.648039335,1
51,-0.010343708,-0.008192552,0.003475777,3.634148696,1
56,-0.008152084,0.005746679,-0.002585332,1.349460697,1
87,0.013072719,0.035941017,-0.012443003,1.295946859,0
83,0.024717118,0.015181622,-0.010156601,1.135680998,0
158,-0.000228381,-0.007428289,0.003425791,2.854847577,1
45,0.007084274,-0.001179688,-0.001430909,2.486960775,1
78,0.030752907,0.040633675,-0.012387512,1.42705558,0
49,0.009801067,-0.000657834,0.000990597,3.088741431,1
54,-0.009096035,-0.001064423,0.006617168,3.316707501,1
92,0.036836494,0.040849273,-0.007401365,1.42994667,0
56,-0.00624339,8.70333E-05,0.002046341,3.336417709,1
102,0.023545216,0.045090201,-0.016730305,1.062224679,0
100,0.007887435,0.049846689,-0.006043302,1.3572367,0
46,0.003150367,0.001077146,0.000310165,3.577690184,1
53,0.004249544,-0.001027458,0.002487498,2.922570209,1
137,0.005553144,0.010798423,0.005860931,2.758758559,1
95,0.037121266,0.031810739,-0.003936495,1.23172691,0
96,0.019911593,0.051708054,-0.005823738,1.056984488,0
102,0.020125438,0.029091593,-0.009118748,1.111474143,0
90,-0.008995098,0.009437076,-0.003396627,1.06117204,0
129,0.004133147,-0.001091511,0.002250448,3.687913884,1
80,0.029795313,0.034324714,-0.011607817,1.542268559,0
93,0.027715024,0.03625471,-0.001881583,1.30277337,0
142,-0.002996371,-1.58626E-05,-0.001735635,3.577903848,1
78,0.020332196,0.014944798,-0.006664437,1.353244108,0
77,0.024029366,0.0065867,-0.013550704,1.490191498,0
96,0.004356108,0.006771267,-0.017355655,1.557151032,0
97,0.030938874,0.018580322,-0.015305607,1.294748342,0
98,0.020061619,0.024104548,-0.014692397,1.141170852,0
50,-0.008388365,-0.002446022,0.001481449,3.217742226,1
45,0.000996028,0.001263642,0.003887478,3.157384714,1
54,0.002739973,0.00859031,-0.002650824,2.763202829,1
48,0.001773413,-0.003957708,-0.005783718,3.259457716,1
103,0.015409541,0.040790546,-0.002656766,1.028894743,0
116,0.011910787,0.027229145,-0.014610753,1.09072109,0
83,0.008762625,0.024553678,-0.012048941,1.323678398,0
47,0.000414052,-0.004389992,-0.0082612,2.556690322,1
95,0.023835198,0.036339904,-0.005502406,1.175867286,0
101,0.00551085,0.009315474,-0.008289102,1.032039179,0
87,0.029119766,0.032698469,-0.013928208,1.681775291,0
88,0.002312884,0.021268686,-0.012600638,1.22236491,0
94,0.016961909,0.043059832,-0.015605754,1.238791535,0
101,0.012229476,0.020678387,-0.010721566,1.091608653,0
49,0.009740228,0.002646313,0.005345218,3.081048915,1
49,-0.001042351,0.005582622,0.010458609,3.561788151,1
107,0.027560129,0.015104521,-0.004649589,1.897714185,0
90,0.012532193,0.02501217,-0.009777965,0.848349465,0
100,0.039063461,0.030536006,-0.003181994,0.627243994,0
48,0.005393626,0.001227704,-0.002322324,2.148106194,1
105,0.028757489,0.0415006,-0.014691403,1.279790787,0
107,0.012892017,0.016674616,-0.017327859,1.123558448,0
97,0.02277839,0.023834036,-0.013233822,1.228923251,0
39,-0.007654082,-0.006426776,-0.001466773,3.253317021,1
49,-0.00283303,-0.002026979,-0.000786476,2.396046674,1
86,0.04300546,0.029987825,-0.019280736,1.10133199,0
108,0.035602813,0.035918521,-0.001171908,1.248021983,0
43,-0.006153015,0.002619372,-0.000826415,2.870710508,1
48,-0.010090455,-0.001879181,0.002483142,3.205022633,1
137,0.008558373,-0.00353862,0.007089732,3.528105593,1
84,0.019018544,0.032528735,-0.011495182,1.226271445,0
100,0.00988583,0.028650931,-0.001333832,1.364746846,0
102,0.021121329,0.029982554,-0.010341274,1.199126157,0
104,0.023132931,0.035674481,-0.012123424,1.187466399,0
95,0.001838332,0.036978078,-0.006599117,1.217289215,0
131,-0.002318657,0.005530545,0.002999133,3.284756614,1
138,-0.000546615,-0.000149987,0.002129684,3.399149407,1
126,0.00350192,-0.001304119,0.005612743,3.89850426,1
83,0.028328748,0.047354549,-0.017024913,0.834521844,0
46,0.002175561,0.005617947,-0.005228221,2.868553281,1
89,0.021279661,0.013113694,-0.013219147,1.354405513,0
106,0.035243736,-0.004905112,-0.007346808,1.535252425,0
135,0.001296585,-0.004494535,-0.007974044,2.160078061,1
51,0.001724685,-0.002929761,-0.00534855,3.140089123,1
127,0.002548982,-0.001663898,0.001485569,2.759920616,1
94,0.016135981,0.02796688,-0.007819902,1.118277711,0
53,-0.000956158,0.00058781,0.008704825,2.978941701,1
144,-0.004148804,0.001481301,0.004048374,2.580029186,1
42,-0.002972646,0.005726868,0.000343771,3.764753404,1
94,0.012066692,0.033413202,-0.011888073,1.009993113,0
96,0.021391232,0.048821792,-0.007997215,1.354616263,0
43,0.00246609,-0.003568999,-0.001571151,3.880506607,1
104,0.028162533,0.029010762,-0.002287935,1.230607685,0
93,0.005696292,0.022490837,-0.013942058,1.347246972,0
76,0.037074636,0.017725505,-0.006795739,1.276530737,0
100,0.032354176,0.039104774,-0.012511,1.228209487,0
99,0.015676509,0.05014719,-0.004123707,1.461369706,0
158,0.005813794,0.013288631,0.005614938,2.930703777,1
45,0.00502998,-0.002158899,8.62412E-05,3.696196039,1
100,0.017087388,0.016621653,-0.005038166,0.888150714,0
90,0.043429395,0.027341311,-0.009991548,1.059272551,0
112,0.024184912,0.040810859,-0.002772794,1.254046925,0
47,0.002993715,0.002016232,0.007197468,2.382197939,1
104,0.011287075,0.035096586,-0.015064355,0.947132818,0
115,0.014186,0.004015898,-0.013071122,1.397801233,0
138,0.000767204,0.005294617,-0.000300244,3.239121281,1
90,0.034721812,0.015745684,-0.006492357,1.628697039,0
48,0.005063265,0.00298856,-0.001354795,2.051925825,1
104,0.016588699,0.024095077,-0.002595262,1.246479264,0
92,0.023028463,0.039272939,-0.010208746,0.936395433,0
144,0.000780672,0.004819929,-0.001101778,3.505206164,1
125,-0.004917211,-0.006499869,0.000499786,2.663660577,1
54,0.009904595,0.001010146,0.006775081,3.243573409,1
98,0.006916569,0.029788707,-0.004661984,1.348436305,0
128,-0.002774243,-0.002353953,-0.002716033,3.949301507,1
130,0.000637705,-0.003391721,0.0009442,2.806577902,1
51,0.008500847,0.001349523,-0.006090296,2.613266316,1
86,0.023622667,0.018330205,-0.01289395,0.801863633,0
54,0.006738602,0.00092867,0.012852641,2.66223831,1
101,0.025793871,0.045684596,-0.009844498,1.300636862,0
104,0.01259768,0.025992302,-0.013827697,1.038661126,0
143,0.001202484,0.008206075,-0.003361285,3.802125367,1
86,0.003024494,0.033282079,-0.001245829,1.36949455,0
89,0.006245196,0.04282272,-0.012430649,0.837797154,0
97,0.02531639,0.03218883,-0.012366522,1.096878999,0
98,0.012200582,0.037204494,-0.021008955,1.465765939,0
50,0.009353369,-0.00292311,0.004086008,2.36119652,1
94,0.016664838,0.036587458,0.001381463,1.122291869,0
49,-0.001115014,-4.22948E-05,-0.003023614,1.562822561,1
40,-0.002447455,0.00025595,0.006286648,2.866384281,1
139,-0.002251078,-0.002014749,-0.000932928,3.917090428,1
89,0.029193629,0.019437824,-0.011126946,0.694325906,0
103,0.020131126,0.06061297,-0.000146995,1.515771582,0
55,-0.003540492,-0.004729695,0.000380572,3.429046261,1
105,0.035986972,0.036186201,-0.007294909,1.345777003,0
46,-0.008546176,-0.001492317,-0.002028799,2.880991428,1
108,0.015914677,0.020730232,-0.006569222,0.78864067,0
38,-0.013769695,-0.004427878,-6.97017E-06,3.458437288,1
114,0.034595831,0.062137088,-0.016455701,1.099197171,0
94,0.016926513,0.033375022,-0.005487954,1.051286828,0
84,0.022757439,0.038927815,-0.001841386,1.261311597,0
96,0.025777767,0.004981622,-0.00617581,1.240335966,0
145,0.003814861,0.002810893,-0.000560108,3.73976422,1
101,0.017907505,0.042539413,-0.008497077,0.975040831,0
76,0.015592223,0.035825478,-0.008583506,1.1867624,0
43,0.003351002,0.008284719,0.000584696,2.920629571,1
90,0.021465229,0.027604035,-0.008698774,1.342128996,0
86,-0.000144141,0.041114249,0.000387474,1.067365247,0
49,-0.001913074,0.00810555,0.009334113,2.605495983,1
54,0.000292441,0.003728257,-0.003042448,3.073580385,1
51,0.010187273,-0.001650106,0.003596539,2.882208154,1
91,0.018557782,0.019903655,-0.016325258,0.862510345,0
155,-0.007143796,-0.010472864,0.007229464,2.86207763,1
47,-0.00608082,0.006001097,-0.000491891,2.066149714,1
99,0.009988799,0.02340478,-0.01744,1.341609458,0
102,0.027775652,0.023034741,-0.001315591,0.94929287,0
78,0.012378647,0.043003174,-0.011167142,1.018561269,0
148,-0.000561697,0.010425815,0.005805317,2.141998757,1
84,-0.007043206,0.035153952,-0.010418561,1.096469378,0
77,0.005470539,0.037681332,-0.008670885,1.10936799,0
145,0.004766131,0.009250607,0.003376851,2.279703512,1
48,0.003127321,0.000115515,-0.001402643,3.427015107,1
98,0.015622402,0.007515875,0.001562809,1.326158518,0
47,-0.001371011,0.002983396,0.002208453,3.270654559,1
51,-0.000704971,0.001840192,0.009146131,3.156113389,1
43,-0.003655142,-0.004311559,-0.001971714,2.457499106,1
80,0.007777039,0.008432591,-0.013053216,1.464517209,0
129,0.005853214,-0.000494908,-0.000107312,2.691596367,1
88,0.01972695,0.029859327,-0.017190822,1.150471159,0
99,0.017276029,0.034490508,-0.003413196,0.964526719,0
142,-0.001070649,-0.006211943,-0.000311826,2.866914781,1
84,0.034947076,0.031116195,-0.00868553,1.073244829,0
78,0.01935488,0.00939088,-0.005667704,1.066083242,0
93,0.010539892,0.012666799,-0.008904531,1.368434223,0
89,0.015559958,0.050358963,-0.008459533,1.015438226,0
104,0.012968755,0.036531204,-0.009344847,1.368136493,0
45,-0.000606737,-0.002208537,7.50691E-05,3.202952729,1
82,0.018410254,0.039036695,-0.010290725,1.000853152,0
145,-0.002663596,-0.000478351,-0.00121804,2.798165322,1
49,0.006008212,-0.005256312,-0.002157109,3.412654414,1
97,0.027642043,0.03438909,-0.014010158,1.184865716,0
128,-0.012385936,-0.009685233,0.019326917,2.711047817,1
55,0.007965648,0.00760999,0.006243592,3.402804439,1
104,0.017892537,-7.86062E-07,-0.003973441,1.150313422,0
49,-0.004383983,0.003787094,0.00543138,3.419177658,1
51,0.004272451,-0.005895573,0.005850274,2.920954889,1
96,0.01299872,0.016063057,-0.011590464,1.098807618,0
48,0.001372091,-0.008228548,0.00248261,3.472321225,1
97,0.032847053,0.045179473,-0.012689237,1.542985681,0
79,0.052207308,0.065021288,-0.00969475,1.06819342,0
48,-0.006347625,-0.004626502,-0.002818361,3.075411384,1
111,0.019582975,0.032662583,-0.013442412,1.103109766,0
129,0.00367569,0.000308936,0.001883138,2.581828535,1
116,0.013258648,0.018007017,-0.007062534,1.131742552,0
85,0.023781653,0.039917254,-0.020233603,1.489382306,0
51,-0.002549601,0.002483621,0.000905404,3.211570271,1
100,0.024663161,0.035835752,-0.013945818,0.818492946,0
94,0.022834828,0.048557911,-0.010118569,1.159937285,0
52,-0.003070742,-0.007971133,0.001711188,2.085079658,1
42,0.00244139,0.000594627,0.000533354,2.990107,1
55,0.005260903,-0.001015587,-0.000873007,3.262005996,1
145,-0.000129531,-0.000922531,0.00098613,3.675782821,1
101,0.005742171,0.052386598,-0.008209068,1.191503845,0
89,0.029174973,-0.005864522,-0.0151233,1.195334695,0
105,0.007925941,0.035843353,-0.01613385,1.402286313,0
101,0.026161107,0.039276623,-0.014652702,1.228166157,0
146,0.003961955,0.008319813,0.005523947,3.633151674,1
102,0.033372061,0.031713949,0.006618319,1.378115748,0
53,0.002840321,-4.75177E-06,-0.01036803,3.262409598,1
52,-0.000827282,-0.003877941,-0.010259747,2.650952348,1
94,0.039726468,0.018855665,-0.005386701,1.000800536,0
155,-0.005280068,-0.003788743,-0.003744722,3.812092449,1
142,-0.00338104,0.00124093,-0.003787788,3.181154457,1
92,0.022935766,0.048657635,-0.009813234,1.071981245,0
102,0.016819713,0.050285097,-0.011694469,0.707532479,0
52,-0.010259123,0.006078686,-0.005297587,3.3268409,1
137,-0.001996311,-0.00767277,0.000361869,3.391251527,1
99,0.017695249,0.013969283,-0.007204463,1.106437371,0
98,0.018930895,0.060562485,-0.018602728,1.269319105,0
56,0.005514697,-0.002066275,-0.003660198,3.420199526,1
150,-0.002928124,-0.000743198,-0.005725943,3.546294432,1
85,0.022821869,0.03538395,-0.000359141,1.074812987,0
56,0.002783134,-0.000459261,0.001019684,2.531515559,1
89,0.040597554,0.037752886,-0.014054336,1.210045118,0
108,0.030938726,0.027950544,-0.017583954,1.368766209,0
100,0.01992065,0.021984535,-0.011354814,1.074126132,0
48,0.003261883,-0.007620716,-0.004129823,2.913961593,1
56,0.003342506,0.000228553,0.007759963,2.569422989,1
102,0.012539032,0.01859509,-0.011450226,0.970919996,0
135,0.002574585,-0.002168887,-0.001497189,2.228439573,1
78,0.009460853,0.022311666,-0.017408372,1.198830585,0
56,0.001205226,-0.004169825,0.000762853,2.946775051,1
132,0.009210197,-0.012839797,0.002959363,2.075173441,1
130,0.00154916,-0.004941608,-0.000307283,3.050067263,1
49,-0.004454382,-0.008583278,-0.011696105,3.518220975,1
140,0.009025517,-2.97448E-05,0.000799041,1.348249737,1
98,0.034378879,0.016124844,-0.00810691,1.127688896,0
91,0.032689371,0.036510179,-0.006544885,0.852162711,0
52,0.004801161,-0.000687117,-0.000870428,2.793071187,1
57,-0.003134556,0.003019043,0.006923182,3.363348098,1
54,0.002396054,0.00215787,-0.009811591,3.480084393,1
139,-0.000372079,-0.001986597,-0.004371992,2.007538965,1
96,0.00931808,0.052246059,-0.004517353,1.642892067,0
48,-0.003478133,-0.001810358,-0.007218607,3.126121353,1
92,0.017452072,0.001070814,-0.01180442,1.1709386,0
89,0.019285223,0.042738338,0.004210089,0.98412902,0
51,0.011149501,-0.003765,4.98057E-06,2.985384545,1
100,0.024475282,0.022426787,-0.014089612,1.302230322,0
92,0.018004759,0.020143058,-0.002895415,1.326839419,0
93,0.022912526,0.048559765,-0.0094976,1.008830741,0
44,-0.008051154,0.00133258,0.001467921,3.687728056,1
55,0.001088748,0.005494712,-0.002073273,3.278827156,1
98,0.006946632,0.046971795,-0.011586389,1.183166906,0
103,0.020617601,0.01712176,-0.009006216,1.354680679,0
88,0.021714803,0.047958673,-0.00618359,1.591111298,0
159,-0.003819944,0.00024541,0.000425437,2.596916147,1
100,0.018458731,0.055036521,-0.005757747,1.120288812,0
52,-0.007943546,0.005508214,-0.002967776,2.701120952,1
139,-0.002080893,0.004790408,0.003954621,2.670053196,1
99,0.032688834,0.047966385,-0.001338479,1.218420227,0
85,-0.003373744,0.007684071,-0.010763222,1.073949232,0
96,0.017940787,0.026878861,-0.014391057,1.543654243,0
133,-0.013854282,0.005485549,-0.009961136,3.386508105,1
142,0.00200856,-0.007941844,0.001064365,3.483354744,1
91,0.025580659,0.012071175,-0.004369087,1.667335287,0
107,0.010029152,0.024999954,-0.005587399,0.936576746,0
132,0.001992228,-0.001616596,0.003623234,3.691937864,1
57,0.00620067,-0.004479366,0.005637888,3.145866424,1
71,0.01689206,0.021679107,-0.008376499,0.8618914,0
140,0.009561365,-0.003362,-0.003616899,2.516649966,1
121,-0.010844549,0.001192585,0.00356929,3.706993747,1
159,0.00713565,-0.003330465,0.008340959,2.569436201,1
96,0.035864703,0.029736203,-0.014061807,1.394967202,0
89,0.017305592,0.014839232,-0.009355693,0.990379122,0
141,-0.0015309,0.001134389,0.004750706,3.32786453,1
86,0.030112032,0.023344516,-0.019063003,1.252061083,0
91,0.020336048,0.011208797,-0.001993295,1.079403739,0
